id,gid,x,y,v_x,v_y,radius,time
2,1,-3.949479,0.000000,-1.195104,0.000000,0.750000,3.850000
0,0,-4.752768,-1.493821,1.252117,-0.116024,0.750000,3.900000
1,0,-4.752768,1.493821,1.252117,0.116024,0.750000,3.900000
2,1,-4.009759,0.000000,-1.205593,0.000000,0.750000,3.900000
0,0,-4.689927,-1.498809,1.256822,-0.099757,0.750000,3.950000
1,0,-4.689927,1.498809,1.256822,0.099757,0.750000,3.950000
2,1,-4.070510,0.000000,-1.215034,0.000000,0.750000,3.950000
0,0,-4.626874,-1.503061,1.261053,-0.085047,0.750000,4.000000
1,0,-4.626874,1.503061,1.261053,0.085047,0.750000,4.000000
2,1,-4.131687,0.000000,-1.223531,0.000000,0.750000,4.000000
0,0,-4.563631,-1.506648,1.264860,-0.071747,0.750000,4.050000
1,0,-4.563631,1.506648,1.264860,0.071747,0.750000,4.050000
2,1,-4.193246,0.000000,-1.231178,0.000000,0.750000,4.050000
0,0,-4.500217,-1.509634,1.268283,-0.059719,0.750000,4.100000
1,0,-4.500217,1.509634,1.268283,0.059719,0.750000,4.100000
2,1,-4.255149,0.000000,-1.238060,0.000000,0.750000,4.100000
0,0,-4.436649,-1.512077,1.271362,-0.048843,0.750000,4.150000
1,0,-4.436649,1.512077,1.271362,0.048843,0.750000,4.150000
2,1,-4.317361,0.000000,-1.244254,0.000000,0.750000,4.150000
0,0,-4.372942,-1.514027,1.274132,-0.039008,0.750000,4.200000
1,0,-4.372942,1.514027,1.274132,0.039008,0.750000,4.200000
2,1,-4.379853,0.000000,-1.249828,0.000000,0.750000,4.200000
0,0,-4.309111,-1.515533,1.276623,-0.030114,0.750000,4.250000
1,0,-4.309111,1.515533,1.276623,0.030114,0.750000,4.250000
2,1,-4.442595,0.000000,-1.254846,0.000000,0.750000,4.250000
0,0,-4.245168,-1.516636,1.278863,-0.022071,0.750000,4.300000
1,0,-4.245168,1.516636,1.278863,0.022071,0.750000,4.300000
2,1,-4.505563,0.000000,-1.259361,0.000000,0.750000,4.300000
0,0,-4.181124,-1.517376,1.280878,-0.014797,0.750000,4.350000
1,0,-4.181124,1.517376,1.280878,0.014797,0.750000,4.350000
2,1,-4.568734,0.000000,-1.263425,0.000000,0.750000,4.350000
0,0,-4.116990,-1.517787,1.282690,-0.008219,0.750000,4.400000
1,0,-4.116990,1.517787,1.282690,0.008219,0.750000,4.400000
2,1,-4.632088,0.000000,-1.267082,0.000000,0.750000,4.400000
0,0,-4.052774,-1.517900,1.284320,-0.002269,0.750000,4.450000
1,0,-4.052774,1.517900,1.284320,0.002269,0.750000,4.450000
2,1,-4.695607,0.000000,-1.270374,0.000000,0.750000,4.450000
0,0,-3.988484,-1.517745,1.285786,0.003112,0.750000,4.500000
1,0,-3.988484,1.517745,1.285786,-0.003112,0.750000,4.500000
2,1,-4.759274,0.000000,-1.273337,0.000000,0.750000,4.500000
0,0,-3.924129,-1.517346,1.287104,0.007979,0.750000,4.550000
1,0,-3.924129,1.517346,1.287104,-0.007979,0.750000,4.550000
2,1,-4.823074,0.000000,-1.276003,0.000000,0.750000,4.550000
0,0,-3.859715,-1.516727,1.288290,0.012380,0.750000,4.600000
1,0,-3.859715,1.516727,1.288290,-0.012380,0.750000,4.600000
2,1,-4.886994,0.000000,-1.278403,0.000000,0.750000,4.600000
0,0,-3.795247,-1.515909,1.289356,0.016362,0.750000,4.650000
1,0,-3.795247,1.515909,1.289356,-0.016362,0.750000,4.650000
2,1,-4.951022,0.000000,-1.280563,0.000000,0.750000,4.650000
0,0,-3.730731,-1.514911,1.290315,0.019963,0.750000,4.700000
1,0,-3.730731,1.514911,1.290315,-0.019963,0.750000,4.700000
2,1,-5.015148,0.000000,-1.282506,0.000000,0.750000,4.700000
0,0,-3.666172,-1.513750,1.291177,0.023220,0.750000,4.750000
1,0,-3.666172,1.513750,1.291177,-0.023220,0.750000,4.750000
2,1,-5.079361,0.000000,-1.284256,0.000000,0.750000,4.750000
0,0,-3.601575,-1.512441,1.291952,0.026167,0.750000,4.800000
1,0,-3.601575,1.512441,1.291952,-0.026167,0.750000,4.800000
2,1,-5.143652,0.000000,-1.285830,0.000000,0.750000,4.800000
0,0,-3.536942,-1.511000,1.292650,0.028832,0.750000,4.850000
1,0,-3.536942,1.511000,1.292650,-0.028832,0.750000,4.850000
2,1,-5.208014,0.000000,-1.287247,0.000000,0.750000,4.850000
0,0,-3.472278,-1.509438,1.293277,0.031243,0.750000,4.900000
1,0,-3.472278,1.509438,1.293277,-0.031243,0.750000,4.900000
2,1,-5.272440,0.000000,-1.288522,0.000000,0.750000,4.900000
0,0,-3.407586,-1.507766,1.293841,0.033424,0.750000,4.950000
1,0,-3.407586,1.507766,1.293841,-0.033424,0.750000,4.950000
2,1,-5.336924,0.000000,-1.289670,0.000000,0.750000,4.950000
0,0,-3.342869,-1.505997,1.294348,0.035396,0.750000,5.000000
1,0,-3.342869,1.505997,1.294348,-0.035396,0.750000,5.000000
2,1,-5.401459,0.000000,-1.290703,0.000000,0.750000,5.000000
0,0,-3.278129,-1.504138,1.294804,0.037180,0.750000,5.050000
1,0,-3.278129,1.504138,1.294804,-0.037180,0.750000,5.050000
2,1,-5.466041,0.000000,-1.291633,0.000000,0.750000,5.050000
0,0,-3.213368,-1.502198,1.295214,0.038793,0.750000,5.100000
1,0,-3.213368,1.502198,1.295214,-0.038793,0.750000,5.100000
2,1,-5.530664,0.000000,-1.292470,0.000000,0.750000,5.100000
0,0,-3.148589,-1.500185,1.295583,0.040251,0.750000,5.150000
1,0,-3.148589,1.500185,1.295583,-0.040251,0.750000,5.150000
2,1,-5.595325,0.000000,-1.293223,0.000000,0.750000,5.150000
0,0,-3.083793,-1.498107,1.295915,0.041569,0.750000,5.200000
1,0,-3.083793,1.498107,1.295915,-0.041569,0.750000,5.200000
2,1,-5.660020,0.000000,-1.293900,0.000000,0.750000,5.200000
0,0,-3.018982,-1.495969,1.296213,0.042760,0.750000,5.250000
1,0,-3.018982,1.495969,1.296213,-0.042760,0.750000,5.250000
2,1,-5.724746,0.000000,-1.294510,0.000000,0.750000,5.250000
0,0,-2.954158,-1.493777,1.296481,0.043836,0.750000,5.300000
1,0,-2.954158,1.493777,1.296481,-0.043836,0.750000,5.300000
2,1,-5.789499,0.000000,-1.295059,0.000000,0.750000,5.300000
0,0,-2.889322,-1.491537,1.296722,0.044808,0.750000,5.350000
1,0,-2.889322,1.491537,1.296722,-0.044808,0.750000,5.350000
2,1,-5.854277,0.000000,-1.295553,0.000000,0.750000,5.350000
0,0,-2.824475,-1.489252,1.296939,0.045686,0.750000,5.400000
1,0,-2.824475,1.489252,1.296939,-0.045686,0.750000,5.400000
2,1,-5.919076,0.000000,-1.295998,0.000000,0.750000,5.400000
